epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
0,paper_ccl_only,0.09916993230581284,0.007402564864605665,0.014209035784006119,0.09381616115570068,0.007672755513340235,0.01189703494310379,0.6929425597190857,0.0,0.0,0.0,0.6929425597190857,0.18403166964293047,0.0,1.0,0.0,0.0,0.6929420944392551,0.0,0.0,799.8257080610022,610.2549019607843,0.7686542709702866,467.86056644880176,115.14814814814815,27.246187363834423,564.9321110877077,3.981267161358935,3.8359868152468812,4.155555914170342,1.0,3.0,3.0,0.0
1,paper_ccl_only,0.0777072161436081,0.007294931448996067,0.006024214439094067,0.06531217694282532,0.007136024069041014,0.004131846129894257,0.693616509437561,0.0,0.0,0.0,0.693616509437561,0.24122595968849,0.0,1.0,0.0,0.0,0.6936159007949247,0.33333333333333326,0.08040865513948574,792.8082788671024,756.3028322440088,0.954912630437895,509.4117647058824,174.37254901960785,72.51851851851852,524.2799710541768,3.2793645058841747,3.100912654062242,3.4759572284673554,1.0,3.0,3.0,0.0
2,paper_ccl_only,0.07739382982254028,0.00712535809725523,0.005591873079538345,0.0646066665649414,0.006861946079879999,0.003898141672834754,0.693653404712677,0.0,0.0,0.0,0.693653404712677,0.24320373731241246,0.0,1.0,0.0,0.0,0.6936533925060613,0.6666666666666665,0.16213582819713226,800.3246187363834,762.5424836601308,0.9527958787443891,508.3834422657952,175.30936819172112,78.84967320261438,527.8939862552552,3.1792833618089262,3.034602398965873,3.3443475387714527,1.0,3.0,3.0,0.0
3,paper_ccl_only,0.0778256207704544,0.007229524664580822,0.006161394063383341,0.0677395835518837,0.007127424236387014,0.004358987789601088,0.6934860348701477,0.0,0.0,0.0,0.6934860348701477,0.240726059331094,0.0,1.0,0.0,0.0,0.6934854886890237,1.0,0.240726059331094,799.4814814814815,751.4204793028323,0.9409169137315503,499.7538126361656,176.30718954248366,75.359477124183,534.1608713187424,3.173525301719283,3.0088410543720188,3.3681433242390617,1.0,3.0,3.0,0.0
4,paper_ccl_only,0.07591352611780167,0.007140506990253925,0.005414415150880814,0.0643823966383934,0.0069296034052968025,0.003936868626624346,0.69336998462677,0.0,0.0,0.0,0.69336998462677,0.248119007625611,0.0,1.0,0.0,0.0,0.6933698597037454,1.0,0.248119007625611,804.4270152505446,761.2701525054466,0.9461600389595318,500.7647058823529,179.03485838779957,81.47058823529412,532.5424980878311,3.1001688374413385,2.961778963313383,3.2677625596912856,1.0,3.0,3.0,0.0
5,paper_ccl_only,0.0732765942811966,0.0070478045381605625,0.00472000427544117,0.06117730587720871,0.0067800795659422874,0.0032706635538488626,0.6934648752212524,0.0,0.0,0.0,0.6934648752212524,0.25794096943599726,0.0,1.0,0.0,0.0,0.6934645403184663,1.0,0.25794096943599726,801.1546840958606,763.281045751634,0.9536194630806601,500.47712418300654,177.10675381263616,85.69716775599129,533.0559337341707,3.0642450364846288,2.930709664857985,3.2279477431104073,1.0,3.0,3.0,0.0
6,paper_ccl_only,0.07270737737417221,0.007080146577209234,0.004691119305789471,0.060335420072078705,0.006743735633790493,0.0031186393462121487,0.6935787200927734,0.0,0.0,0.0,0.6935787200927734,0.259969472170915,0.0,1.0,0.0,0.0,0.6935783181834585,1.0,0.259969472170915,806.718954248366,772.5141612200435,0.9579826282545797,506.8169934640523,182.40958605664488,83.2875816993464,531.5370508497317,3.0442724243488186,2.916732173080278,3.2014654939730445,1.0,3.0,3.0,0.0
7,paper_ccl_only,0.07183053344488144,0.006979415658861399,0.0043891132809221745,0.05892559885978699,0.0066275764256715775,0.0029812667053192854,0.6935888528823853,0.0,0.0,0.0,0.6935888528823853,0.2645519982236143,0.0,1.0,0.0,0.0,0.6935881065906783,1.0,0.2645519982236143,803.5228758169935,770.9607843137255,0.9599365205402626,514.5381263616558,176.5599128540305,79.86274509803921,526.8467803489668,3.0109534336331105,2.8954225059168532,3.1542517474014513,1.0,3.0,3.0,0.0
8,paper_ccl_only,0.07120305299758911,0.006929134484380484,0.004109429661184549,0.05840092524886131,0.006539738737046719,0.0027427615132182837,0.6936270594596863,0.0,0.0,0.0,0.6936270594596863,0.26725023023962713,0.0,1.0,0.0,0.0,0.6936267701369225,1.0,0.26725023023962713,801.6514161220043,771.7429193899782,0.9634743143206675,511.1263616557734,174.93028322440088,85.68627450980392,527.9844012624038,2.9952205474080604,2.8904509705395998,3.1333757111709364,1.0,3.0,3.0,0.0
9,paper_ccl_only,0.06960048526525497,0.006922740023583174,0.004014739766716957,0.05668406933546066,0.0064955600537359715,0.0026374466251581907,0.6937469244003296,0.0,0.0,0.0,0.6937469244003296,0.27347564560915133,0.0,1.0,0.0,0.0,0.693746195769258,1.0,0.27347564560915133,801.6732026143791,772.0370370370371,0.9634628625791889,509.8235294117647,177.35294117647058,84.86056644880175,528.3587647814117,3.0038555639761464,2.8846362089019975,3.1540189552930444,1.0,3.0,3.0,0.0
10,paper_ccl_only,0.06970103085041046,0.006833093240857124,0.003706705756485462,0.05668248236179352,0.006334045901894569,0.002595882397145033,0.6935443878173828,0.0,0.0,0.0,0.6935443878173828,0.27442054405061767,0.0,1.0,0.0,0.0,0.6935436038669678,1.0,0.27442054405061767,796.8605664488017,767.3267973856209,0.9634681608125392,508.359477124183,173.87799564270153,85.08932461873638,524.8827308538433,2.9798713036871685,2.878904518218861,3.1085698563029305,1.0,3.0,3.0,0.0
11,paper_ccl_only,0.06824289262294769,0.006782300770282745,0.003559883451089263,0.05538473650813103,0.00629763025790453,0.002305378206074238,0.693847119808197,0.0,0.0,0.0,0.693847119808197,0.2799693564833639,0.0,1.0,0.0,0.0,0.6938460938031897,1.0,0.2799693564833639,795.7538126361655,771.4662309368192,0.9698230509715499,506.797385620915,179.10021786492374,85.56862745098039,524.9230359312236,2.967503811019698,2.861932590896008,3.0981630769949855,1.0,3.0,3.0,0.0
12,paper_ccl_only,0.06782857328653336,0.00681301997974515,0.0032801609486341476,0.054592546075582504,0.00630012946203351,0.0023260454181581736,0.6937986016273499,0.0,0.0,0.0,0.6937986016273499,0.282121023451321,0.0,1.0,0.0,0.0,0.6937977343083467,1.0,0.282121023451321,804.8387799564271,779.1176470588235,0.9683648695833316,509.8910675381264,179.838779956427,89.38779956427015,529.7178788195508,2.961117238520537,2.864126787206446,3.083571770092501,1.0,3.0,3.0,0.0
13,paper_ccl_only,0.06768026202917099,0.006717043928802013,0.0034507974050939083,0.05450034514069557,0.006171195302158594,0.0023837110493332148,0.6936755180358887,0.0,0.0,0.0,0.6936755180358887,0.28302184195300334,0.0,1.0,0.0,0.0,0.6936747753801948,1.0,0.28302184195300334,787.8278867102397,762.2984749455337,0.9680421449861385,504.40305010893246,178.0479302832244,79.8474945533769,513.5232521339699,2.9753827570830036,2.8674659806918474,3.109630278252828,1.0,3.0,3.0,0.0
14,paper_ccl_only,0.06763043254613876,0.006831537466496229,0.0034621197264641523,0.05455200746655464,0.006291294936090708,0.002345073502510786,0.6936954259872437,0.0,0.0,0.0,0.6936954259872437,0.2821429395208172,0.0,1.0,0.0,0.0,0.6936948314990873,1.0,0.2821429395208172,815.4531590413943,788.8409586056645,0.9677330479251827,509.77995642701524,186.34640522875816,92.71459694989107,537.8442414726308,2.9581513659367116,2.8612224982974315,3.084599751532727,1.0,3.0,3.0,0.0
15,paper_ccl_only,0.06751415133476257,0.0068069263361394405,0.0033807801082730293,0.053947653621435165,0.006203086115419865,0.002249453216791153,0.693748414516449,0.0,0.0,0.0,0.693748414516449,0.28292913942685055,0.0,1.0,0.0,0.0,0.6937480501359844,1.0,0.28292913942685055,802.8932461873638,779.1873638344226,0.9706724309247156,509.6884531590414,179.87581699346404,89.62309368191721,526.1645016472844,2.9405760687161115,2.8514573246824977,3.0508255818310905,1.0,3.0,3.0,0.0
16,paper_ccl_only,0.06678111851215363,0.006742124445736408,0.0034450613893568516,0.053730640560388565,0.0061745173297822475,0.002438770141452551,0.6937506794929504,0.0,0.0,0.0,0.6937506794929504,0.2857003381763928,0.0,1.0,0.0,0.0,0.6937503423825848,1.0,0.2857003381763928,803.4553376906318,778.5076252723312,0.9689386458339663,516.7320261437909,171.34858387799565,90.42701525054466,531.257095636106,2.9683801810985555,2.857682615064068,3.113117622653903,1.0,3.0,3.0,0.0
17,paper_ccl_only,0.06627535820007324,0.006715975236147642,0.0031657186336815357,0.0527774877846241,0.006064727436751127,0.0021246671676635742,0.6921643018722534,0.0,0.0,0.0,0.6921643018722534,0.2862657205341688,0.0,1.0,0.0,0.0,0.6921634144253201,1.0,0.2862657205341688,802.1960784313726,780.1938997821351,0.9730070877946684,508.6296296296296,183.68191721132897,87.88235294117646,523.0468541895382,2.9460337858054633,2.852635622024536,3.06239855627089,1.0,3.0,3.0,0.0
18,paper_ccl_only,0.06569544225931168,0.006740503013134003,0.003196349833160639,0.05240829288959503,0.006099330727010965,0.0021372386254370213,0.6938108801841736,0.0,0.0,0.0,0.6938108801841736,0.2907749452751966,0.0,1.0,0.0,0.0,0.6938095756345845,1.0,0.2907749452751966,796.8801742919389,773.7276688453159,0.9715496380419801,516.6296296296297,178.77124183006535,78.32679738562092,524.3438769238707,2.9356782114323967,2.847731955950037,3.047055501044446,1.0,3.0,3.0,0.0
19,paper_ccl_only,0.06580941379070282,0.0066950758919119835,0.0031601875089108944,0.05263397842645645,0.006091192364692688,0.0022628451697528362,0.6937550902366638,0.0,0.0,0.0,0.6937550902366638,0.29144693677331884,0.0,1.0,0.0,0.0,0.6937544505580578,1.0,0.29144693677331884,797.0566448801743,771.9803921568628,0.9689439597383251,509.1045751633987,181.62091503267973,81.25490196078431,523.0243420569725,2.947067979633938,2.8499636722805715,3.0698273587071037,1.0,3.0,3.0,0.0
20,paper_ccl_only,0.06531970202922821,0.006710301619023085,0.0030969216022640467,0.051860447973012924,0.00607736362144351,0.001993634970858693,0.6938012838363647,0.0,0.0,0.0,0.6938012838363647,0.2927959905795282,0.0,1.0,0.0,0.0,0.693801058403547,1.0,0.2927959905795282,810.4291938997821,787.834422657952,0.9728411883185942,510.3355119825708,181.78649237472766,95.7124183006536,533.8765575932522,2.9361820631297326,2.843228065370215,3.0562191991245045,1.0,3.0,3.0,0.0
21,paper_ccl_only,0.0648481473326683,0.006716463249176741,0.0028539288323372602,0.05131281912326813,0.0060372003354132175,0.0018581313779577613,0.6937054395675659,0.0,0.0,0.0,0.6937054395675659,0.2950728343462892,0.0,1.0,0.0,0.0,0.6937049850659173,1.0,0.2950728343462892,799.6230936819172,778.0457516339869,0.9733907438189099,508.7037037037037,181.67538126361657,87.66666666666667,523.3751043847443,2.920357295370829,2.8442385555092806,3.0203693754532757,1.0,3.0,3.0,0.0
22,paper_ccl_only,0.06517497450113297,0.006640658713877201,0.003273796522989869,0.05185028910636902,0.005981539376080036,0.002141570206731558,0.6939992308616638,0.0,0.0,0.0,0.6939992308616638,0.29316382548388314,0.0,1.0,0.0,0.0,0.693998916346523,1.0,0.29316382548388314,796.2854030501089,773.2962962962963,0.9718299502679818,506.5098039215686,178.93246187363835,87.85403050108933,523.4244882089121,2.939088577278819,2.845991848860431,3.060744462189851,1.0,3.0,3.0,0.0
